codigo_estrato,estrato,sexo,edad,poblacion
17,Salta,masculino,64,4602
17,Salta,femenino,65,5272
17,Salta,masculino,65,4794
17,Salta,femenino,66,4973
17,Salta,masculino,66,4175
17,Salta,femenino,67,4796
17,Salta,masculino,67,4190
17,Salta,femenino,68,4694
17,Salta,masculino,68,3979
17,Salta,femenino,69,4395
17,Salta,masculino,69,3819
17,Salta,femenino,70,4281
17,Salta,masculino,70,3709
17,Salta,femenino,71,3968
17,Salta,masculino,71,3338
17,Salta,femenino,72,3934
17,Salta,masculino,72,3165
17,Salta,femenino,73,3623
17,Salta,masculino,73,2832
17,Salta,femenino,74,3355
17,Salta,masculino,74,2597
17,Salta,femenino,75,3112
17,Salta,masculino,75,2410
17,Salta,femenino,76,2834
17,Salta,masculino,76,2206
17,Salta,femenino,77,2656
17,Salta,masculino,77,2072
17,Salta,femenino,78,2516
17,Salta,masculino,78,1788
17,Salta,femenino,79,2318
17,Salta,masculino,79,1602
17,Salta,femenino,80,2122
17,Salta,masculino,80,1484
17,Salta,femenino,81,1777
17,Salta,masculino,81,1245
17,Salta,femenino,82,1858
17,Salta,masculino,82,1197
17,Salta,femenino,83,1537
17,Salta,masculino,83,1034
17,Salta,femenino,84,1400
17,Salta,masculino,84,916
17,Salta,femenino,85,1232
17,Salta,masculino,85,754
17,Salta,femenino,86,1092
17,Salta,masculino,86,623
17,Salta,femenino,87,987
17,Salta,masculino,87,585
17,Salta,femenino,88,815
17,Salta,masculino,88,458
17,Salta,femenino,89,809
17,Salta,masculino,89,405
17,Salta,femenino,90,678
17,Salta,masculino,90,352
17,Salta,femenino,91,575
17,Salta,masculino,91,285
17,Salta,femenino,92,453
17,Salta,masculino,92,205
17,Salta,femenino,93,350
17,Salta,masculino,93,154
17,Salta,femenino,94,298
17,Salta,masculino,94,132
17,Salta,femenino,95,216
17,Salta,masculino,95,101
18,San Juan,femenino,16,6971
18,San Juan,masculino,16,7419
18,San Juan,femenino,17,7232
18,San Juan,masculino,17,7325
18,San Juan,femenino,18,6615
18,San Juan,masculino,18,6996
18,San Juan,femenino,19,6628
18,San Juan,masculino,19,6747
18,San Juan,femenino,20,6561
18,San Juan,masculino,20,6614
18,San Juan,femenino,21,6781
18,San Juan,masculino,21,6725
18,San Juan,femenino,22,6909
18,San Juan,masculino,22,6787
18,San Juan,femenino,23,6379
18,San Juan,masculino,23,6432
18,San Juan,femenino,24,6488
18,San Juan,masculino,24,6435
18,San Juan,femenino,25,6331
18,San Juan,masculino,25,6309
18,San Juan,femenino,26,6613
18,San Juan,masculino,26,6167
18,San Juan,femenino,27,6683
18,San Juan,masculino,27,6395
18,San Juan,femenino,28,6451
18,San Juan,masculino,28,6257
18,San Juan,femenino,29,6540
18,San Juan,masculino,29,6360
18,San Juan,femenino,30,6733
18,San Juan,masculino,30,6638
18,San Juan,femenino,31,6150
18,San Juan,masculino,31,5956
18,San Juan,femenino,32,5671
18,San Juan,masculino,32,5620
18,San Juan,femenino,33,5850
18,San Juan,masculino,33,5625
18,San Juan,femenino,34,5716
18,San Juan,masculino,34,5583
18,San Juan,femenino,35,5785
18,San Juan,masculino,35,5870
18,San Juan,femenino,36,5566
18,San Juan,masculino,36,5398
18,San Juan,femenino,37,5365
18,San Juan,masculino,37,5106
18,San Juan,femenino,38,5600
18,San Juan,masculino,38,5069
18,San Juan,femenino,39,5610
18,San Juan,masculino,39,5448
18,San Juan,femenino,40,6074
18,San Juan,masculino,40,5689
18,San Juan,femenino,41,5520
18,San Juan,masculino,41,5237
18,San Juan,femenino,42,5979
18,San Juan,masculino,42,5715
18,San Juan,femenino,43,5448
18,San Juan,masculino,43,5504
18,San Juan,femenino,44,5470
18,San Juan,masculino,44,5159
18,San Juan,femenino,45,5271
18,San Juan,masculino,45,5009
18,San Juan,femenino,46,5306
18,San Juan,masculino,46,4861
18,San Juan,femenino,47,5345
18,San Juan,masculino,47,5102
18,San Juan,femenino,48,5004
18,San Juan,masculino,48,4679
18,San Juan,femenino,49,4797
18,San Juan,masculino,49,4269
18,San Juan,femenino,50,4847
18,San Juan,masculino,50,4327
18,San Juan,femenino,51,4456
18,San Juan,masculino,51,3911
18,San Juan,femenino,52,4318
18,San Juan,masculino,52,3982
18,San Juan,femenino,53,4030
18,San Juan,masculino,53,3584
18,San Juan,femenino,54,4020
18,San Juan,masculino,54,3535
18,San Juan,femenino,55,3819
18,San Juan,masculino,55,3454
18,San Juan,femenino,56,3611
18,San Juan,masculino,56,3231
18,San Juan,femenino,57,3740
18,San Juan,masculino,57,3412
18,San Juan,femenino,58,3701
18,San Juan,masculino,58,3415
18,San Juan,femenino,59,3827
18,San Juan,masculino,59,3444
18,San Juan,femenino,60,3803
18,San Juan,masculino,60,3224
18,San Juan,femenino,61,3476
18,San Juan,masculino,61,2845
18,San Juan,femenino,62,3554
18,San Juan,masculino,62,2932
18,San Juan,femenino,63,3513
18,San Juan,masculino,63,3000
18,San Juan,femenino,64,3329
18,San Juan,masculino,64,2672
18,San Juan,femenino,65,3497
18,San Juan,masculino,65,3017
18,San Juan,femenino,66,3090
18,San Juan,masculino,66,2648
18,San Juan,femenino,67,3186
18,San Juan,masculino,67,2676
18,San Juan,femenino,68,3101
18,San Juan,masculino,68,2545
18,San Juan,femenino,69,2976
18,San Juan,masculino,69,2376
18,San Juan,femenino,70,3111
18,San Juan,masculino,70,2381
18,San Juan,femenino,71,2747
18,San Juan,masculino,71,2246
18,San Juan,femenino,72,2854
18,San Juan,masculino,72,2218
18,San Juan,femenino,73,2696
18,San Juan,masculino,73,2022
18,San Juan,femenino,74,2342
18,San Juan,masculino,74,1801
18,San Juan,femenino,75,2378
18,San Juan,masculino,75,1746
18,San Juan,femenino,76,2108
18,San Juan,masculino,76,1514
18,San Juan,femenino,77,2125
18,San Juan,masculino,77,1492
18,San Juan,femenino,78,1812
18,San Juan,masculino,78,1229
18,San Juan,femenino,79,1607
18,San Juan,masculino,79,1055
18,San Juan,femenino,80,1519
18,San Juan,masculino,80,981
18,San Juan,femenino,81,1324
18,San Juan,masculino,81,851
18,San Juan,femenino,82,1211
18,San Juan,masculino,82,718
18,San Juan,femenino,83,1077
18,San Juan,masculino,83,628
18,San Juan,femenino,84,921
18,San Juan,masculino,84,556
18,San Juan,femenino,85,867
18,San Juan,masculino,85,443
18,San Juan,femenino,86,774
18,San Juan,masculino,86,366
18,San Juan,femenino,87,670
18,San Juan,masculino,87,340
18,San Juan,femenino,88,538
18,San Juan,masculino,88,269
18,San Juan,femenino,89,500
18,San Juan,masculino,89,234
18,San Juan,femenino,90,428
18,San Juan,masculino,90,208
18,San Juan,femenino,91,334
18,San Juan,masculino,91,155
18,San Juan,femenino,92,273
18,San Juan,masculino,92,122
18,San Juan,femenino,93,212
18,San Juan,masculino,93,115
18,San Juan,femenino,94,152
18,San Juan,masculino,94,59
18,San Juan,femenino,95,129
18,San Juan,masculino,95,34
19,San Luis,femenino,16,4470
19,San Luis,masculino,16,4537
19,San Luis,femenino,17,4707
19,San Luis,masculino,17,4792
19,San Luis,femenino,18,4583
19,San Luis,masculino,18,4754
19,San Luis,femenino,19,4581
19,San Luis,masculino,19,4385
19,San Luis,femenino,20,4242
19,San Luis,masculino,20,4260
19,San Luis,femenino,21,4386
19,San Luis,masculino,21,4433
19,San Luis,femenino,22,4392
19,San Luis,masculino,22,4560
19,San Luis,femenino,23,4460
19,San Luis,masculino,23,4230
19,San Luis,femenino,24,4376
19,San Luis,masculino,24,4352
19,San Luis,femenino,25,4584
19,San Luis,masculino,25,4471
19,San Luis,femenino,26,4482
19,San Luis,masculino,26,4380
19,San Luis,femenino,27,4468
19,San Luis,masculino,27,4263
19,San Luis,femenino,28,4229
19,San Luis,masculino,28,4135
19,San Luis,femenino,29,4361
19,San Luis,masculino,29,4101
19,San Luis,femenino,30,4545
19,San Luis,masculino,30,4335
19,San Luis,femenino,31,4324
19,San Luis,masculino,31,4029
19,San Luis,femenino,32,4054
19,San Luis,masculino,32,3913
19,San Luis,femenino,33,4039
19,San Luis,masculino,33,3832
19,San Luis,femenino,34,3899
19,San Luis,masculino,34,3583
19,San Luis,femenino,35,3868
19,San Luis,masculino,35,3767
19,San Luis,femenino,36,3933
19,San Luis,masculino,36,3660
19,San Luis,femenino,37,3727
19,San Luis,masculino,37,3444
19,San Luis,femenino,38,3856
19,San Luis,masculino,38,3616
19,San Luis,femenino,39,4100
19,San Luis,masculino,39,3912
19,San Luis,femenino,40,4158
19,San Luis,masculino,40,3991
19,San Luis,femenino,41,4064
19,San Luis,masculino,41,3679
19,San Luis,femenino,42,4183
19,San Luis,masculino,42,4005
19,San Luis,femenino,43,4298
19,San Luis,masculino,43,3966
19,San Luis,femenino,44,4061
19,San Luis,masculino,44,3871
19,San Luis,femenino,45,3799
19,San Luis,masculino,45,3593
19,San Luis,femenino,46,3557
19,San Luis,masculino,46,3282
19,San Luis,femenino,47,3413
19,San Luis,masculino,47,3214
19,San Luis,femenino,48,3272
19,San Luis,masculino,48,3093
19,San Luis,femenino,49,3214
19,San Luis,masculino,49,3118
19,San Luis,femenino,50,3321
19,San Luis,masculino,50,3166
19,San Luis,femenino,51,3079
19,San Luis,masculino,51,2933
19,San Luis,femenino,52,2939
19,San Luis,masculino,52,2783
19,San Luis,femenino,53,2712
19,San Luis,masculino,53,2700
19,San Luis,femenino,54,2703
19,San Luis,masculino,54,2617
19,San Luis,femenino,55,2617
19,San Luis,masculino,55,2588
19,San Luis,femenino,56,2708
19,San Luis,masculino,56,2565
19,San Luis,femenino,57,2706
19,San Luis,masculino,57,2505
19,San Luis,femenino,58,2756
19,San Luis,masculino,58,2565
19,San Luis,femenino,59,2563
19,San Luis,masculino,59,2384
19,San Luis,femenino,60,2547
19,San Luis,masculino,60,2407
19,San Luis,femenino,61,2358
19,San Luis,masculino,61,2216
19,San Luis,femenino,62,2344
19,San Luis,masculino,62,2186
19,San Luis,femenino,63,2326
19,San Luis,masculino,63,2058
19,San Luis,femenino,64,2241
19,San Luis,masculino,64,1947
19,San Luis,femenino,65,2256
19,San Luis,masculino,65,2089
19,San Luis,femenino,66,2039
19,San Luis,masculino,66,1836
19,San Luis,femenino,67,1965
19,San Luis,masculino,67,1877
19,San Luis,femenino,68,2012
19,San Luis,masculino,68,1707
19,San Luis,femenino,69,1847
19,San Luis,masculino,69,1678
19,San Luis,femenino,70,1863
19,San Luis,masculino,70,1583
19,San Luis,femenino,71,1708
19,San Luis,masculino,71,1546
19,San Luis,femenino,72,1700
19,San Luis,masculino,72,1403
19,San Luis,femenino,73,1549
19,San Luis,masculino,73,1300
19,San Luis,femenino,74,1520
19,San Luis,masculino,74,1198
19,San Luis,femenino,75,1451
19,San Luis,masculino,75,1115
19,San Luis,femenino,76,1384
19,San Luis,masculino,76,1145
19,San Luis,femenino,77,1195
19,San Luis,masculino,77,932
19,San Luis,femenino,78,1141
19,San Luis,masculino,78,858
19,San Luis,femenino,79,1060
19,San Luis,masculino,79,711
19,San Luis,femenino,80,945
19,San Luis,masculino,80,651
19,San Luis,femenino,81,783
19,San Luis,masculino,81,550
19,San Luis,femenino,82,781
19,San Luis,masculino,82,480
19,San Luis,femenino,83,704
19,San Luis,masculino,83,414
19,San Luis,femenino,84,619
19,San Luis,masculino,84,337
19,San Luis,femenino,85,541
19,San Luis,masculino,85,291
19,San Luis,femenino,86,491
19,San Luis,masculino,86,276
19,San Luis,femenino,87,381
19,San Luis,masculino,87,246
19,San Luis,femenino,88,377
19,San Luis,masculino,88,162
19,San Luis,femenino,89,308
19,San Luis,masculino,89,127
19,San Luis,femenino,90,285
19,San Luis,masculino,90,127
19,San Luis,femenino,91,250
19,San Luis,masculino,91,92
19,San Luis,femenino,92,172
19,San Luis,masculino,92,83
19,San Luis,femenino,93,138
19,San Luis,masculino,93,53
19,San Luis,femenino,94,112
19,San Luis,masculino,94,41
19,San Luis,femenino,95,87
19,San Luis,masculino,95,22
20,Santa Cruz,femenino,16,2920
20,Santa Cruz,masculino,16,2956
20,Santa Cruz,femenino,17,2813
20,Santa Cruz,masculino,17,2804
20,Santa Cruz,femenino,18,2441
20,Santa Cruz,masculino,18,2677
20,Santa Cruz,femenino,19,2180
20,Santa Cruz,masculino,19,2361
20,Santa Cruz,femenino,20,2232
20,Santa Cruz,masculino,20,2234
20,Santa Cruz,femenino,21,2241
20,Santa Cruz,masculino,21,2353
20,Santa Cruz,femenino,22,2368
20,Santa Cruz,masculino,22,2386
20,Santa Cruz,femenino,23,2383
20,Santa Cruz,masculino,23,2401
20,Santa Cruz,femenino,24,2529
20,Santa Cruz,masculino,24,2600
20,Santa Cruz,femenino,25,2706
20,Santa Cruz,masculino,25,2640
20,Santa Cruz,femenino,26,2733
20,Santa Cruz,masculino,26,2666
20,Santa Cruz,femenino,27,2909
20,Santa Cruz,masculino,27,2812
20,Santa Cruz,femenino,28,2781
20,Santa Cruz,masculino,28,2803
20,Santa Cruz,femenino,29,2920
20,Santa Cruz,masculino,29,2785
20,Santa Cruz,femenino,30,3095
20,Santa Cruz,masculino,30,2966
20,Santa Cruz,femenino,31,3142
20,Santa Cruz,masculino,31,2862
20,Santa Cruz,femenino,32,3034
20,Santa Cruz,masculino,32,2820
20,Santa Cruz,femenino,33,2888
20,Santa Cruz,masculino,33,2911
20,Santa Cruz,femenino,34,2876
20,Santa Cruz,masculino,34,2780
20,Santa Cruz,femenino,35,3005
20,Santa Cruz,masculino,35,2860
20,Santa Cruz,femenino,36,2954
20,Santa Cruz,masculino,36,2764
20,Santa Cruz,femenino,37,2729
20,Santa Cruz,masculino,37,2758
20,Santa Cruz,femenino,38,2729
20,Santa Cruz,masculino,38,2742
20,Santa Cruz,femenino,39,2834
20,Santa Cruz,masculino,39,2827
20,Santa Cruz,femenino,40,2830
20,Santa Cruz,masculino,40,2787
20,Santa Cruz,femenino,41,2675
20,Santa Cruz,masculino,41,2626
20,Santa Cruz,femenino,42,2816
20,Santa Cruz,masculino,42,2782
20,Santa Cruz,femenino,43,2675
20,Santa Cruz,masculino,43,2634
20,Santa Cruz,femenino,44,2477
20,Santa Cruz,masculino,44,2451
20,Santa Cruz,femenino,45,2351
20,Santa Cruz,masculino,45,2423
20,Santa Cruz,femenino,46,2338
20,Santa Cruz,masculino,46,2228
20,Santa Cruz,femenino,47,2353
20,Santa Cruz,masculino,47,2199
20,Santa Cruz,femenino,48,1987
20,Santa Cruz,masculino,48,1926
20,Santa Cruz,femenino,49,1950
20,Santa Cruz,masculino,49,1971
20,Santa Cruz,femenino,50,1947
20,Santa Cruz,masculino,50,2004
20,Santa Cruz,femenino,51,1827
20,Santa Cruz,masculino,51,1725
20,Santa Cruz,femenino,52,1777
20,Santa Cruz,masculino,52,1665
20,Santa Cruz,femenino,53,1760
20,Santa Cruz,masculino,53,1614
20,Santa Cruz,femenino,54,1636
20,Santa Cruz,masculino,54,1460
20,Santa Cruz,femenino,55,1525
20,Santa Cruz,masculino,55,1448
20,Santa Cruz,femenino,56,1526
20,Santa Cruz,masculino,56,1442
20,Santa Cruz,femenino,57,1619
20,Santa Cruz,masculino,57,1482
20,Santa Cruz,femenino,58,1465
20,Santa Cruz,masculino,58,1408
20,Santa Cruz,femenino,59,1511
20,Santa Cruz,masculino,59,1441
20,Santa Cruz,femenino,60,1279
20,Santa Cruz,masculino,60,1308
20,Santa Cruz,femenino,61,1257
20,Santa Cruz,masculino,61,1221
20,Santa Cruz,femenino,62,1282
20,Santa Cruz,masculino,62,1272
20,Santa Cruz,femenino,63,1199
20,Santa Cruz,masculino,63,1114
20,Santa Cruz,femenino,64,1094
20,Santa Cruz,masculino,64,1056
20,Santa Cruz,femenino,65,1191
20,Santa Cruz,masculino,65,1025
20,Santa Cruz,femenino,66,1012
20,Santa Cruz,masculino,66,928
20,Santa Cruz,femenino,67,1013
20,Santa Cruz,masculino,67,903
20,Santa Cruz,femenino,68,996
20,Santa Cruz,masculino,68,858
20,Santa Cruz,femenino,69,900
20,Santa Cruz,masculino,69,793
20,Santa Cruz,femenino,70,736
20,Santa Cruz,masculino,70,689
20,Santa Cruz,femenino,71,708
20,Santa Cruz,masculino,71,606
20,Santa Cruz,femenino,72,725
20,Santa Cruz,masculino,72,588
20,Santa Cruz,femenino,73,661
20,Santa Cruz,masculino,73,530
20,Santa Cruz,femenino,74,616
20,Santa Cruz,masculino,74,473
20,Santa Cruz,femenino,75,572
20,Santa Cruz,masculino,75,434
20,Santa Cruz,femenino,76,486
20,Santa Cruz,masculino,76,376
20,Santa Cruz,femenino,77,505
20,Santa Cruz,masculino,77,378
20,Santa Cruz,femenino,78,418
20,Santa Cruz,masculino,78,344
20,Santa Cruz,femenino,79,477
20,Santa Cruz,masculino,79,276
20,Santa Cruz,femenino,80,401
20,Santa Cruz,masculino,80,263
20,Santa Cruz,femenino,81,323
20,Santa Cruz,masculino,81,247
20,Santa Cruz,femenino,82,337
20,Santa Cruz,masculino,82,222
20,Santa Cruz,femenino,83,262
20,Santa Cruz,masculino,83,187
20,Santa Cruz,femenino,84,255
20,Santa Cruz,masculino,84,169
20,Santa Cruz,femenino,85,211
20,Santa Cruz,masculino,85,120
20,Santa Cruz,femenino,86,203
20,Santa Cruz,masculino,86,108
20,Santa Cruz,femenino,87,154
20,Santa Cruz,masculino,87,103
20,Santa Cruz,femenino,88,134
20,Santa Cruz,masculino,88,75
20,Santa Cruz,femenino,89,116
20,Santa Cruz,masculino,89,63
20,Santa Cruz,femenino,90,109
20,Santa Cruz,masculino,90,55
20,Santa Cruz,femenino,91,81
20,Santa Cruz,masculino,91,39
20,Santa Cruz,femenino,92,65
20,Santa Cruz,masculino,92,22
20,Santa Cruz,femenino,93,47
20,Santa Cruz,masculino,93,26
20,Santa Cruz,femenino,94,47
20,Santa Cruz,masculino,94,24
20,Santa Cruz,femenino,95,25
20,Santa Cruz,masculino,95,18
21,Santa Fe,femenino,16,24631
21,Santa Fe,masculino,16,25434
21,Santa Fe,femenino,17,25648
21,Santa Fe,masculino,17,26137
21,Santa Fe,femenino,18,26460
21,Santa Fe,masculino,18,26684
21,Santa Fe,femenino,19,27299
21,Santa Fe,masculino,19,27118
21,Santa Fe,femenino,20,24690
21,Santa Fe,masculino,20,24303
21,Santa Fe,femenino,21,25265
21,Santa Fe,masculino,21,24667
21,Santa Fe,femenino,22,26943
21,Santa Fe,masculino,22,25825
21,Santa Fe,femenino,23,26700
21,Santa Fe,masculino,23,25647
21,Santa Fe,femenino,24,26703
21,Santa Fe,masculino,24,25729
21,Santa Fe,femenino,25,27396
21,Santa Fe,masculino,25,26093
21,Santa Fe,femenino,26,27294
21,Santa Fe,masculino,26,26103
21,Santa Fe,femenino,27,28278
21,Santa Fe,masculino,27,26489
21,Santa Fe,femenino,28,27748
21,Santa Fe,masculino,28,25918
21,Santa Fe,femenino,29,27872
21,Santa Fe,masculino,29,25966
21,Santa Fe,femenino,30,29618
21,Santa Fe,masculino,30,27619
21,Santa Fe,femenino,31,29125
21,Santa Fe,masculino,31,27151
21,Santa Fe,femenino,32,27478
21,Santa Fe,masculino,32,26037
21,Santa Fe,femenino,33,26949
21,Santa Fe,masculino,33,25301
21,Santa Fe,femenino,34,26459
21,Santa Fe,masculino,34,25043
21,Santa Fe,femenino,35,27712
21,Santa Fe,masculino,35,26325
21,Santa Fe,femenino,36,26973
21,Santa Fe,masculino,36,25817
21,Santa Fe,femenino,37,26531
21,Santa Fe,masculino,37,25086
21,Santa Fe,femenino,38,25939
21,Santa Fe,masculino,38,25197
21,Santa Fe,femenino,39,27021
21,Santa Fe,masculino,39,26272
21,Santa Fe,femenino,40,27758
21,Santa Fe,masculino,40,26681
21,Santa Fe,femenino,41,26332
21,Santa Fe,masculino,41,25036
21,Santa Fe,femenino,42,28477
21,Santa Fe,masculino,42,26759
21,Santa Fe,femenino,43,26948
21,Santa Fe,masculino,43,25679
21,Santa Fe,femenino,44,25918
21,Santa Fe,masculino,44,24666
21,Santa Fe,femenino,45,25127
21,Santa Fe,masculino,45,23670
21,Santa Fe,femenino,46,22726
21,Santa Fe,masculino,46,21567
21,Santa Fe,femenino,47,22535
21,Santa Fe,masculino,47,20998
21,Santa Fe,femenino,48,21109
21,Santa Fe,masculino,48,19888
21,Santa Fe,femenino,49,21150
21,Santa Fe,masculino,49,19747
21,Santa Fe,femenino,50,21111
21,Santa Fe,masculino,50,19413
21,Santa Fe,femenino,51,20028
21,Santa Fe,masculino,51,18389
21,Santa Fe,femenino,52,19491
21,Santa Fe,masculino,52,17909
21,Santa Fe,femenino,53,18446
21,Santa Fe,masculino,53,17027
21,Santa Fe,femenino,54,18236
21,Santa Fe,masculino,54,16349
21,Santa Fe,femenino,55,18082
21,Santa Fe,masculino,55,16740
21,Santa Fe,femenino,56,18489
21,Santa Fe,masculino,56,16938
21,Santa Fe,femenino,57,18768
21,Santa Fe,masculino,57,16788
21,Santa Fe,femenino,58,18299
21,Santa Fe,masculino,58,16630
21,Santa Fe,femenino,59,18438
21,Santa Fe,masculino,59,16596
21,Santa Fe,femenino,60,18024
21,Santa Fe,masculino,60,16077
21,Santa Fe,femenino,61,17103
21,Santa Fe,masculino,61,15180
21,Santa Fe,femenino,62,17588
21,Santa Fe,masculino,62,15198
21,Santa Fe,femenino,63,16489
21,Santa Fe,masculino,63,14241
21,Santa Fe,femenino,64,16262
21,Santa Fe,masculino,64,14148
21,Santa Fe,femenino,65,16552
21,Santa Fe,masculino,65,14377
21,Santa Fe,femenino,66,15180
21,Santa Fe,masculino,66,13102
21,Santa Fe,femenino,67,15647
21,Santa Fe,masculino,67,13144
21,Santa Fe,femenino,68,14586
21,Santa Fe,masculino,68,12281
21,Santa Fe,femenino,69,14580
21,Santa Fe,masculino,69,12143
21,Santa Fe,femenino,70,14398
21,Santa Fe,masculino,70,11629
21,Santa Fe,femenino,71,13700
21,Santa Fe,masculino,71,10766
21,Santa Fe,femenino,72,13495
21,Santa Fe,masculino,72,10603
21,Santa Fe,femenino,73,12583
21,Santa Fe,masculino,73,9514
21,Santa Fe,femenino,74,12167
21,Santa Fe,masculino,74,8850
21,Santa Fe,femenino,75,11565
21,Santa Fe,masculino,75,8388
21,Santa Fe,femenino,76,10871
21,Santa Fe,masculino,76,7652
21,Santa Fe,femenino,77,10366
21,Santa Fe,masculino,77,7096
21,Santa Fe,femenino,78,9709
21,Santa Fe,masculino,78,6326
21,Santa Fe,femenino,79,8729
21,Santa Fe,masculino,79,5549
21,Santa Fe,femenino,80,8214
21,Santa Fe,masculino,80,5060
21,Santa Fe,femenino,81,7750
21,Santa Fe,masculino,81,4531
21,Santa Fe,femenino,82,7403
21,Santa Fe,masculino,82,4277
21,Santa Fe,femenino,83,6429
21,Santa Fe,masculino,83,3712
21,Santa Fe,femenino,84,5861
21,Santa Fe,masculino,84,3202
21,Santa Fe,femenino,85,5290
21,Santa Fe,masculino,85,2663
21,Santa Fe,femenino,86,4608
21,Santa Fe,masculino,86,2297
21,Santa Fe,femenino,87,4087
21,Santa Fe,masculino,87,1889
21,Santa Fe,femenino,88,3502
21,Santa Fe,masculino,88,1594
21,Santa Fe,femenino,89,2969
21,Santa Fe,masculino,89,1247
21,Santa Fe,femenino,90,2744
21,Santa Fe,masculino,90,1079
21,Santa Fe,femenino,91,2152
21,Santa Fe,masculino,91,891
21,Santa Fe,femenino,92,1848
21,Santa Fe,masculino,92,681
21,Santa Fe,femenino,93,1431
21,Santa Fe,masculino,93,489
21,Santa Fe,femenino,94,1013
21,Santa Fe,masculino,94,355
21,Santa Fe,femenino,95,791
21,Santa Fe,masculino,95,273
22,Santiago del Estero,femenino,16,8844
22,Santiago del Estero,masculino,16,9183
22,Santiago del Estero,femenino,17,9823
22,Santiago del Estero,masculino,17,9951
22,Santiago del Estero,femenino,18,9041
22,Santiago del Estero,masculino,18,9254
22,Santiago del Estero,femenino,19,9336
22,Santiago del Estero,masculino,19,9293
22,Santiago del Estero,femenino,20,9188
22,Santiago del Estero,masculino,20,8814
22,Santiago del Estero,femenino,21,9612
22,Santiago del Estero,masculino,21,9239
22,Santiago del Estero,femenino,22,10106
22,Santiago del Estero,masculino,22,9672
22,Santiago del Estero,femenino,23,9407
22,Santiago del Estero,masculino,23,9252
22,Santiago del Estero,femenino,24,9450
22,Santiago del Estero,masculino,24,9016
22,Santiago del Estero,femenino,25,9665
22,Santiago del Estero,masculino,25,9222
22,Santiago del Estero,femenino,26,9469
22,Santiago del Estero,masculino,26,8765
22,Santiago del Estero,femenino,27,9456
22,Santiago del Estero,masculino,27,8891
22,Santiago del Estero,femenino,28,8746
22,Santiago del Estero,masculino,28,8446
22,Santiago del Estero,femenino,29,8819
22,Santiago del Estero,masculino,29,8738
22,Santiago del Estero,femenino,30,9352
22,Santiago del Estero,masculino,30,8440
22,Santiago del Estero,femenino,31,8439
22,Santiago del Estero,masculino,31,7919
22,Santiago del Estero,femenino,32,7838
22,Santiago del Estero,masculino,32,7480
22,Santiago del Estero,femenino,33,7765
22,Santiago del Estero,masculino,33,7265
22,Santiago del Estero,femenino,34,7533
22,Santiago del Estero,masculino,34,6967
22,Santiago del Estero,femenino,35,7653
22,Santiago del Estero,masculino,35,7452
22,Santiago del Estero,femenino,36,7616
22,Santiago del Estero,masculino,36,7248
22,Santiago del Estero,femenino,37,7289
22,Santiago del Estero,masculino,37,6974
22,Santiago del Estero,femenino,38,7099
22,Santiago del Estero,masculino,38,6848
22,Santiago del Estero,femenino,39,7783
22,Santiago del Estero,masculino,39,7200
22,Santiago del Estero,femenino,40,7993
22,Santiago del Estero,masculino,40,7412
22,Santiago del Estero,femenino,41,7330
22,Santiago del Estero,masculino,41,6998
22,Santiago del Estero,femenino,42,7732
22,Santiago del Estero,masculino,42,7524
22,Santiago del Estero,femenino,43,7450
22,Santiago del Estero,masculino,43,7081
22,Santiago del Estero,femenino,44,7279
22,Santiago del Estero,masculino,44,6819
22,Santiago del Estero,femenino,45,6838
22,Santiago del Estero,masculino,45,6510
22,Santiago del Estero,femenino,46,6209
22,Santiago del Estero,masculino,46,6142
22,Santiago del Estero,femenino,47,6319
22,Santiago del Estero,masculino,47,6212
22,Santiago del Estero,femenino,48,5733
22,Santiago del Estero,masculino,48,5630
22,Santiago del Estero,femenino,49,5884
22,Santiago del Estero,masculino,49,5416
22,Santiago del Estero,femenino,50,5582
22,Santiago del Estero,masculino,50,5357
22,Santiago del Estero,femenino,51,5102
22,Santiago del Estero,masculino,51,4813
22,Santiago del Estero,femenino,52,4730
22,Santiago del Estero,masculino,52,4773
22,Santiago del Estero,femenino,53,4657
22,Santiago del Estero,masculino,53,4593
22,Santiago del Estero,femenino,54,4622
22,Santiago del Estero,masculino,54,4621
22,Santiago del Estero,femenino,55,4451
22,Santiago del Estero,masculino,55,4207
22,Santiago del Estero,femenino,56,4428
22,Santiago del Estero,masculino,56,4400
22,Santiago del Estero,femenino,57,4388
22,Santiago del Estero,masculino,57,4333
22,Santiago del Estero,femenino,58,4178
22,Santiago del Estero,masculino,58,4136
22,Santiago del Estero,femenino,59,4179
22,Santiago del Estero,masculino,59,4103
22,Santiago del Estero,femenino,60,4125
22,Santiago del Estero,masculino,60,4042
22,Santiago del Estero,femenino,61,3972
22,Santiago del Estero,masculino,61,3718
22,Santiago del Estero,femenino,62,3985
22,Santiago del Estero,masculino,62,3794
22,Santiago del Estero,femenino,63,3686
22,Santiago del Estero,masculino,63,3580
22,Santiago del Estero,femenino,64,3928
22,Santiago del Estero,masculino,64,3687
22,Santiago del Estero,femenino,65,3967
22,Santiago del Estero,masculino,65,3529
22,Santiago del Estero,femenino,66,3543
22,Santiago del Estero,masculino,66,3282
22,Santiago del Estero,femenino,67,3469
22,Santiago del Estero,masculino,67,3224
22,Santiago del Estero,femenino,68,3282
22,Santiago del Estero,masculino,68,3070
